DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
01-06-2020 07:30,4135001,bvBOhCH3iADSZry,3918.5,385.025,236.5,6433503.5
01-06-2020 07:45,4135001,bvBOhCH3iADSZry,4577,449.2285714,340.8571429,6433607.857
01-06-2020 08:00,4135001,bvBOhCH3iADSZry,5762.5,564.7125,466.5,6433733.5
01-06-2020 08:15,4135001,bvBOhCH3iADSZry,5400.571429,529.4571429,604.5714286,6433871.571
01-06-2020 08:30,4135001,bvBOhCH3iADSZry,5348.142857,524.4428571,739.1428571,6434006.143
01-06-2020 08:45,4135001,bvBOhCH3iADSZry,5960,583.9875,866.125,6434133.125
01-06-2020 09:00,4135001,bvBOhCH3iADSZry,6128.714286,600.3714286,1025,6434292
01-06-2020 09:15,4135001,bvBOhCH3iADSZry,5476.375,536.9375,1162.875,6434429.875
01-06-2020 09:30,4135001,bvBOhCH3iADSZry,5787.857143,567.2142857,1304.571429,6434571.571
01-06-2020 09:45,4135001,bvBOhCH3iADSZry,6305.75,617.7625,1443.625,6434710.625
01-06-2020 10:00,4135001,bvBOhCH3iADSZry,6966.857143,681.7571429,1630,6434897
01-06-2020 10:15,4135001,bvBOhCH3iADSZry,7602.25,743.7625,1781.375,6435048.375
01-06-2020 10:30,4135001,bvBOhCH3iADSZry,12182.85714,1188.257143,2038.571429,6435305.571
01-06-2020 10:45,4135001,bvBOhCH3iADSZry,9238.125,903.5625,2282.625,6435549.625
01-06-2020 11:00,4135001,bvBOhCH3iADSZry,9537,931.9714286,2512.857143,6435779.857
01-06-2020 11:15,4135001,bvBOhCH3iADSZry,12477.375,1216.825,2784.75,6436051.75
01-06-2020 11:30,4135001,bvBOhCH3iADSZry,11358.42857,1108.3,3086,6436353
01-06-2020 11:45,4135001,bvBOhCH3iADSZry,6351.125,621.4875,3318.375,6436585.375
01-06-2020 12:00,4135001,bvBOhCH3iADSZry,4384.142857,430.4714286,3433.571429,6436700.571
01-06-2020 12:15,4135001,bvBOhCH3iADSZry,5884.75,576.625,3559.625,6436826.625
01-06-2020 12:30,4135001,bvBOhCH3iADSZry,6133.857143,600.9428571,3716.142857,6436983.143
01-06-2020 12:45,4135001,bvBOhCH3iADSZry,3392.25,333.2875,3828.75,6437095.75
01-06-2020 13:00,4135001,bvBOhCH3iADSZry,5255.142857,515.3285714,3922.285714,6437189.286
01-06-2020 13:15,4135001,bvBOhCH3iADSZry,9498.571429,928.2142857,4138.285714,6437405.286
01-06-2020 13:30,4135001,bvBOhCH3iADSZry,8723.375,852.65,4340.5,6437607.5
01-06-2020 13:45,4135001,bvBOhCH3iADSZry,5683.333333,556.9666667,4530.5,6437797.5
01-06-2020 14:00,4135001,bvBOhCH3iADSZry,2696.571429,264.0857143,4654.714286,6437921.714
01-06-2020 14:15,4135001,bvBOhCH3iADSZry,2951.5,289.35,4706.25,6437973.25
01-06-2020 14:30,4135001,bvBOhCH3iADSZry,4493.142857,440.6857143,4816.857143,6438083.857
01-06-2020 14:45,4135001,bvBOhCH3iADSZry,2776.625,272.525,4900.375,6438167.375
01-06-2020 15:00,4135001,bvBOhCH3iADSZry,2741,268.9,4967.714286,6438234.714
01-06-2020 15:15,4135001,bvBOhCH3iADSZry,1860.25,182.3125,5023,6438290
01-06-2020 15:30,4135001,bvBOhCH3iADSZry,1632.428571,159.7428571,5066,6438333
01-06-2020 15:45,4135001,bvBOhCH3iADSZry,1341.875,130.5625,5102,6438369
01-06-2020 16:00,4135001,bvBOhCH3iADSZry,1582.714286,154.8571429,5136.571429,6438403.571
01-06-2020 16:15,4135001,bvBOhCH3iADSZry,1802.875,176.7125,5180,6438447
01-06-2020 16:30,4135001,bvBOhCH3iADSZry,1607,157.4857143,5221.571429,6438488.571
01-06-2020 16:45,4135001,bvBOhCH3iADSZry,1509.285714,147.3142857,5257.428571,6438524.429
01-06-2020 17:00,4135001,bvBOhCH3iADSZry,1234.5,120.0375,5291,6438558
01-06-2020 17:15,4135001,bvBOhCH3iADSZry,912,88.57142857,5317.428571,6438584.429
01-06-2020 17:30,4135001,bvBOhCH3iADSZry,648.75,62.825,5336.25,6438603.25
01-06-2020 17:45,4135001,bvBOhCH3iADSZry,628.4285714,60.81428571,5351.428571,6438618.429
01-06-2020 18:00,4135001,bvBOhCH3iADSZry,503.5,48.7,5365.875,6438632.875
01-06-2020 18:15,4135001,bvBOhCH3iADSZry,241.4285714,23.31428571,5375.285714,6438642.286
01-06-2020 18:30,4135001,bvBOhCH3iADSZry,11.75,1.125,5378,6438645
01-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,5378,6438645
01-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,2689,6438645
02-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6438645
02-06-2020 06:00,4135001,bvBOhCH3iADSZry,72.57142857,6.985714286,0.285714286,6438645.286
02-06-2020 06:15,4135001,bvBOhCH3iADSZry,372.5,35.975,5.625,6438650.625
02-06-2020 06:30,4135001,bvBOhCH3iADSZry,442,42.72857143,16.28571429,6438661.286
02-06-2020 06:45,4135001,bvBOhCH3iADSZry,750.75,72.7875,29.375,6438674.375
02-06-2020 07:00,4135001,bvBOhCH3iADSZry,1597.857143,156.0571429,56,6438701
02-06-2020 07:15,4135001,bvBOhCH3iADSZry,1704,166.5375,99.875,6438744.875
02-06-2020 07:30,4135001,bvBOhCH3iADSZry,1982.428571,194.3571429,142.8571429,6438787.857
02-06-2020 07:45,4135001,bvBOhCH3iADSZry,2181.25,213.8625,193.75,6438838.75
02-06-2020 08:00,4135001,bvBOhCH3iADSZry,4082.714286,400.7428571,263.1428571,6438908.143
02-06-2020 08:15,4135001,bvBOhCH3iADSZry,7463.857143,730.7285714,404,6439049
02-06-2020 08:30,4135001,bvBOhCH3iADSZry,7970.625,780.175,595.375,6439240.375
02-06-2020 08:45,4135001,bvBOhCH3iADSZry,6475.285714,634.2428571,774.5714286,6439419.571
02-06-2020 09:00,4135001,bvBOhCH3iADSZry,6566.5,643.1125,937,6439582
02-06-2020 09:15,4135001,bvBOhCH3iADSZry,8645.571429,845.8571429,1117.857143,6439762.857
02-06-2020 09:30,4135001,bvBOhCH3iADSZry,8753.625,855.85,1309.375,6439954.375
02-06-2020 09:45,4135001,bvBOhCH3iADSZry,9331.714286,912.7142857,1543.571429,6440188.571
02-06-2020 10:00,4135001,bvBOhCH3iADSZry,8812.875,862.2125,1773.125,6440418.125
02-06-2020 10:15,4135001,bvBOhCH3iADSZry,6628.714286,649.2428571,1967.714286,6440612.714
02-06-2020 10:30,4135001,bvBOhCH3iADSZry,6229.25,610.2375,2113,6440758
02-06-2020 10:45,4135001,bvBOhCH3iADSZry,8723.857143,853.5142857,2297.857143,6440942.857
02-06-2020 11:00,4135001,bvBOhCH3iADSZry,8222.125,804.6375,2517,6441162
02-06-2020 11:15,4135001,bvBOhCH3iADSZry,6356.142857,622.6714286,2700.571429,6441345.571
02-06-2020 11:30,4135001,bvBOhCH3iADSZry,5895,577.6625,2840.875,6441485.875
02-06-2020 11:45,4135001,bvBOhCH3iADSZry,5631.857143,551.9142857,2985.857143,6441630.857
02-06-2020 12:00,4135001,bvBOhCH3iADSZry,7570.375,741.1625,3141.125,6441786.125
02-06-2020 12:15,4135001,bvBOhCH3iADSZry,8816,862.4428571,3356.428571,6442001.429
02-06-2020 12:30,4135001,bvBOhCH3iADSZry,8255.714286,807.4285714,3535.857143,6442180.857
02-06-2020 12:45,4135001,bvBOhCH3iADSZry,9902,967.6375,3774.75,6442419.75
02-06-2020 13:00,4135001,bvBOhCH3iADSZry,11663.57143,1138.328571,4042.428571,6442687.429
02-06-2020 13:15,4135001,bvBOhCH3iADSZry,11322,1105.0875,4316.75,6442961.75
02-06-2020 13:30,4135001,bvBOhCH3iADSZry,8950.571429,875.5857143,4565.428571,6443210.429
02-06-2020 13:45,4135001,bvBOhCH3iADSZry,12222.375,1192.6625,4821.625,6443466.625
02-06-2020 14:00,4135001,bvBOhCH3iADSZry,6191,606.5428571,5050.142857,6443695.143
02-06-2020 14:15,4135001,bvBOhCH3iADSZry,6724.625,658.65,5211.25,6443856.25
02-06-2020 14:30,4135001,bvBOhCH3iADSZry,7543,737.8714286,5369.857143,6444014.857
02-06-2020 14:45,4135001,bvBOhCH3iADSZry,8685.625,848.9625,5604.375,6444249.375
02-06-2020 15:00,4135001,bvBOhCH3iADSZry,5782.857143,566.6714286,5775.714286,6444420.714
02-06-2020 15:15,4135001,bvBOhCH3iADSZry,4993.875,489.5625,5902,6444547
02-06-2020 15:30,4135001,bvBOhCH3iADSZry,5543.428571,543.2857143,6030.428571,6444675.429
02-06-2020 15:45,4135001,bvBOhCH3iADSZry,6307.25,617.875,6164.5,6444809.5
02-06-2020 16:00,4135001,bvBOhCH3iADSZry,6411.714286,627.9857143,6320.428571,6444965.429
02-06-2020 16:15,4135001,bvBOhCH3iADSZry,4681.625,459.325,6472,6445117
02-06-2020 16:30,4135001,bvBOhCH3iADSZry,4240.714286,416.3857143,6572.142857,6445217.143
02-06-2020 16:45,4135001,bvBOhCH3iADSZry,2870.428571,281.7571429,6658.142857,6445303.143
02-06-2020 17:00,4135001,bvBOhCH3iADSZry,2624.875,257.5375,6723.75,6445368.75
02-06-2020 17:15,4135001,bvBOhCH3iADSZry,1436.142857,140.1428571,6774.857143,6445419.857
02-06-2020 17:30,4135001,bvBOhCH3iADSZry,876.5,85.075,6801.875,6445446.875
02-06-2020 17:45,4135001,bvBOhCH3iADSZry,562.1428571,54.4,6819.428571,6445464.429
02-06-2020 18:00,4135001,bvBOhCH3iADSZry,342.875,33.125,6830.125,6445475.125
02-06-2020 18:15,4135001,bvBOhCH3iADSZry,281.1428571,27.18571429,6837.857143,6445482.857
02-06-2020 18:30,4135001,bvBOhCH3iADSZry,62.875,6.05,6841.75,6445486.75
02-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,6842,6445487
02-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,3421,6445487
03-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6445487
03-06-2020 06:00,4135001,bvBOhCH3iADSZry,51.42857143,4.957142857,0.285714286,6445487.286
03-06-2020 06:15,4135001,bvBOhCH3iADSZry,308.625,29.825,4.75,6445491.75
03-06-2020 06:30,4135001,bvBOhCH3iADSZry,562.4285714,54.4,15.28571429,6445502.286
03-06-2020 06:45,4135001,bvBOhCH3iADSZry,842.875,81.775,32,6445519
03-06-2020 07:00,4135001,bvBOhCH3iADSZry,1328.571429,129.4285714,57.71428571,6445544.714
03-06-2020 07:15,4135001,bvBOhCH3iADSZry,2041.25,200.125,98.75,6445585.75
03-06-2020 07:30,4135001,bvBOhCH3iADSZry,2585.142857,253.5142857,155.7142857,6445642.714
03-06-2020 07:45,4135001,bvBOhCH3iADSZry,3052.5,299.8125,224.875,6445711.875
03-06-2020 08:00,4135001,bvBOhCH3iADSZry,3900.142857,383.2285714,308.5714286,6445795.571
03-06-2020 08:15,4135001,bvBOhCH3iADSZry,4188.75,411.5,411,6445898
03-06-2020 08:30,4135001,bvBOhCH3iADSZry,4196.285714,412.2285714,514.2857143,6446001.286
03-06-2020 08:45,4135001,bvBOhCH3iADSZry,4738.5,464.8875,624.75,6446111.75
03-06-2020 09:00,4135001,bvBOhCH3iADSZry,5764.428571,564.9,756.7142857,6446243.714
03-06-2020 09:15,4135001,bvBOhCH3iADSZry,5872.375,575.4125,895.625,6446382.625
03-06-2020 09:30,4135001,bvBOhCH3iADSZry,5399.142857,529.3571429,1033.428571,6446520.429
03-06-2020 09:45,4135001,bvBOhCH3iADSZry,5495.5,538.6375,1171.25,6446658.25
03-06-2020 10:00,4135001,bvBOhCH3iADSZry,5444.142857,533.6142857,1304.142857,6446791.143
03-06-2020 10:15,4135001,bvBOhCH3iADSZry,5521.714286,541.2,1427.571429,6446914.571
03-06-2020 10:30,4135001,bvBOhCH3iADSZry,7815.125,764.975,1585.875,6447072.875
03-06-2020 10:45,4135001,bvBOhCH3iADSZry,9767,955.0857143,1806,6447293
03-06-2020 11:00,4135001,bvBOhCH3iADSZry,8633,844.75,2043,6447530
03-06-2020 11:15,4135001,bvBOhCH3iADSZry,8871.285714,867.9285714,2257.285714,6447744.286
03-06-2020 11:30,4135001,bvBOhCH3iADSZry,9775.625,955.3625,2474.5,6447961.5
03-06-2020 11:45,4135001,bvBOhCH3iADSZry,12762.42857,1244.714286,2759.428571,6448246.429
03-06-2020 12:00,4135001,bvBOhCH3iADSZry,8870,867.8375,3015.75,6448502.75
03-06-2020 12:15,4135001,bvBOhCH3iADSZry,9412.428571,920.5714286,3239.142857,6448726.143
03-06-2020 12:30,4135001,bvBOhCH3iADSZry,10598.875,1035.5875,3485.25,6448972.25
03-06-2020 12:45,4135001,bvBOhCH3iADSZry,12427.85714,1212.414286,3766.142857,6449253.143
03-06-2020 13:00,4135001,bvBOhCH3iADSZry,9931.25,971.0625,4034.75,6449521.75
03-06-2020 13:15,4135001,bvBOhCH3iADSZry,9479.571429,926.7714286,4268.571429,6449755.571
03-06-2020 13:30,4135001,bvBOhCH3iADSZry,9588,936.8625,4498.5,6449985.5
03-06-2020 13:45,4135001,bvBOhCH3iADSZry,7762,759.9,4641,6450128
03-06-2020 14:15,4135001,bvBOhCH3iADSZry,8917.75,872.4125,5222.125,6450709.125
03-06-2020 14:30,4135001,bvBOhCH3iADSZry,9141.142857,893.7857143,5455.428571,6450942.429
03-06-2020 14:45,4135001,bvBOhCH3iADSZry,9069.625,886.7875,5658.75,6451145.75
03-06-2020 15:00,4135001,bvBOhCH3iADSZry,11274.14286,1100.757143,5926.142857,6451413.143
03-06-2020 15:15,4135001,bvBOhCH3iADSZry,10695.125,1044.825,6194.5,6451681.5
03-06-2020 15:30,4135001,bvBOhCH3iADSZry,5096.571429,499.7,6400.428571,6451887.429
03-06-2020 15:45,4135001,bvBOhCH3iADSZry,4490.625,440.4875,6527.125,6452014.125
03-06-2020 16:00,4135001,bvBOhCH3iADSZry,5268.857143,516.7857143,6651.714286,6452138.714
03-06-2020 16:15,4135001,bvBOhCH3iADSZry,3522.875,345.8125,6767.375,6452254.375
03-06-2020 16:30,4135001,bvBOhCH3iADSZry,2331.285714,228.6142857,6833.714286,6452320.714
03-06-2020 16:45,4135001,bvBOhCH3iADSZry,3940.5,386.4125,6900.375,6452387.375
03-06-2020 17:00,4135001,bvBOhCH3iADSZry,4916.857143,482.2428571,7019.285714,6452506.286
03-06-2020 17:15,4135001,bvBOhCH3iADSZry,2611.875,256.325,7109.875,6452596.875
03-06-2020 17:30,4135001,bvBOhCH3iADSZry,1913.714286,187.4857143,7163.571429,6452650.571
03-06-2020 17:45,4135001,bvBOhCH3iADSZry,1038.25,100.875,7198.75,6452685.75
03-06-2020 18:00,4135001,bvBOhCH3iADSZry,592.8571429,57.37142857,7220.142857,6452707.143
03-06-2020 18:15,4135001,bvBOhCH3iADSZry,342.2857143,33.1,7230.571429,6452717.571
03-06-2020 18:30,4135001,bvBOhCH3iADSZry,92.125,8.9,7236.125,6452723.125
03-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,7237,6452724
03-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,3618.5,6452724
04-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6452724
04-06-2020 06:00,4135001,bvBOhCH3iADSZry,68.375,6.6,0.125,6452724.125
04-06-2020 06:15,4135001,bvBOhCH3iADSZry,355.7142857,34.37142857,4.714285714,6452728.714
04-06-2020 06:30,4135001,bvBOhCH3iADSZry,688.875,66.7625,17.25,6452741.25
04-06-2020 06:45,4135001,bvBOhCH3iADSZry,1124.428571,109.3142857,38.14285714,6452762.143
04-06-2020 07:00,4135001,bvBOhCH3iADSZry,1744.125,170.7625,72.75,6452796.75
04-06-2020 07:15,4135001,bvBOhCH3iADSZry,2343,229.7428571,124,6452848
04-06-2020 07:30,4135001,bvBOhCH3iADSZry,2374.25,232.9,187.25,6452911.25
04-06-2020 07:45,4135001,bvBOhCH3iADSZry,3189.142857,312.7571429,244.5714286,6452968.571
04-06-2020 08:00,4135001,bvBOhCH3iADSZry,4815.714286,472.4571429,348.2857143,6453072.286
04-06-2020 08:15,4135001,bvBOhCH3iADSZry,4791,469.975,458.5,6453182.5
04-06-2020 08:30,4135001,bvBOhCH3iADSZry,5721.142857,560.6857143,599.7142857,6453323.714
04-06-2020 08:45,4135001,bvBOhCH3iADSZry,4704.25,461.2125,719.25,6453443.25
04-06-2020 09:00,4135001,bvBOhCH3iADSZry,6561.428571,642.6714286,867.1428571,6453591.143
04-06-2020 09:15,4135001,bvBOhCH3iADSZry,5696.375,558.2375,1029,6453753
04-06-2020 09:30,4135001,bvBOhCH3iADSZry,5154.142857,505.5285714,1173.428571,6453897.429
04-06-2020 09:45,4135001,bvBOhCH3iADSZry,6026,589.825,1313.25,6454037.25
04-06-2020 10:00,4135001,bvBOhCH3iADSZry,9640.571429,941.9142857,1486.285714,6454210.286
04-06-2020 10:15,4135001,bvBOhCH3iADSZry,6683.375,654.175,1658.875,6454382.875
04-06-2020 10:30,4135001,bvBOhCH3iADSZry,9942.857143,971.7285714,1863.857143,6454587.857
04-06-2020 10:45,4135001,bvBOhCH3iADSZry,11161,1089.1875,2126.625,6454850.625
04-06-2020 11:00,4135001,bvBOhCH3iADSZry,9421.142857,920.2428571,2360.571429,6455084.571
04-06-2020 11:15,4135001,bvBOhCH3iADSZry,10105.375,986.675,2598.75,6455322.75
04-06-2020 11:30,4135001,bvBOhCH3iADSZry,8265.428571,808.6428571,2798.285714,6455522.286
04-06-2020 11:45,4135001,bvBOhCH3iADSZry,10090.25,985.625,3034,6455758
04-06-2020 12:00,4135001,bvBOhCH3iADSZry,10026.14286,979.1857143,3290.571429,6456014.571
